origin,o_lon,o_lat,destination,d_lon,d_lat,delay,count
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,0,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,91,1
ORD,-87.904842,41.978603,ATL,-84.428067,33.636719,0,1
ORD,-87.904842,41.978603,SEA,-122.309306,47.449,0,1
ORD,-87.904842,41.978603,LAS,-115.15225,36.080056,0,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,0,1
ORD,-87.904842,41.978603,ATL,-84.428067,33.636719,10,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,16,1
PHL,-75.241139,39.871944,IAH,-95.341442,29.984433,0,1
PHL,-75.241139,39.871944,MIA,-80.290556,25.79325,0,1
PHL,-75.241139,39.871944,LAS,-115.15225,36.080056,2,1
PHL,-75.241139,39.871944,MCO,-81.308994,28.429394,0,1
PHL,-75.241139,39.871944,PHX,-112.011583,33.434278,4,1
PHL,-75.241139,39.871944,SEA,-122.309306,47.449,0,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,155,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,50,1
PHL,-75.241139,39.871944,LAX,-118.408075,33.942536,0,1
PHL,-75.241139,39.871944,CLT,-80.943139,35.214,0,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,0,1
PHL,-75.241139,39.871944,MCO,-81.308994,28.429394,0,1
PHL,-75.241139,39.871944,DEN,-104.673178,39.861656,4,1
PHL,-75.241139,39.871944,IAH,-95.341442,29.984433,0,1
PHL,-75.241139,39.871944,SFO,-122.374889,37.618972,0,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,0,1
PHL,-75.241139,39.871944,DFW,-97.037997,32.896828,24,1
PHL,-75.241139,39.871944,CLT,-80.943139,35.214,0,1
PHX,-112.011583,33.434278,MCO,-81.308994,28.429394,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,DEN,-104.673178,39.861656,0,1
PHX,-112.011583,33.434278,LAS,-115.15225,36.080056,2,1
PHX,-112.011583,33.434278,PHL,-75.241139,39.871944,0,1
PHX,-112.011583,33.434278,JFK,-73.778925,40.639751,3,1
PHX,-112.011583,33.434278,EWR,-74.168667,40.6925,6,1
PHX,-112.011583,33.434278,EWR,-74.168667,40.6925,0,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,95,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,10,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,DEN,-104.673178,39.861656,0,1
PHX,-112.011583,33.434278,ATL,-84.428067,33.636719,0,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,DEN,-104.673178,39.861656,2,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,13,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,LAS,-115.15225,36.080056,2,1
PHX,-112.011583,33.434278,IAH,-95.341442,29.984433,0,1
PHX,-112.011583,33.434278,DTW,-83.353389,42.212444,0,1
PHX,-112.011583,33.434278,PHL,-75.241139,39.871944,1,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,CLT,-80.943139,35.214,0,1
PHX,-112.011583,33.434278,ATL,-84.428067,33.636719,6,1
SEA,-122.309306,47.449,DTW,-83.353389,42.212444,0,1
SEA,-122.309306,47.449,EWR,-74.168667,40.6925,0,1
SEA,-122.309306,47.449,LAS,-115.15225,36.080056,7,1
SEA,-122.309306,47.449,PHX,-112.011583,33.434278,0,1
SEA,-122.309306,47.449,LAS,-115.15225,36.080056,0,1
SEA,-122.309306,47.449,LAX,-118.408075,33.942536,0,1
SEA,-122.309306,47.449,ATL,-84.428067,33.636719,0,1
SEA,-122.309306,47.449,DEN,-104.673178,39.861656,0,1
SEA,-122.309306,47.449,DFW,-97.037997,32.896828,0,1
SEA,-122.309306,47.449,MSP,-93.221767,44.881956,0,1
SEA,-122.309306,47.449,LAS,-115.15225,36.080056,2,1
SEA,-122.309306,47.449,PHX,-112.011583,33.434278,0,1
SEA,-122.309306,47.449,JFK,-73.778925,40.639751,4,1
SEA,-122.309306,47.449,PHX,-112.011583,33.434278,0,1
SEA,-122.309306,47.449,LAX,-118.408075,33.942536,1,1
SEA,-122.309306,47.449,LAS,-115.15225,36.080056,0,1
SEA,-122.309306,47.449,LAX,-118.408075,33.942536,0,1
SEA,-122.309306,47.449,IAH,-95.341442,29.984433,0,1
SFO,-122.374889,37.618972,JFK,-73.778925,40.639751,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,JFK,-73.778925,40.639751,62,1
SFO,-122.374889,37.618972,BOS,-71.005181,42.364347,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,5,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,1,1
SFO,-122.374889,37.618972,PHL,-75.241139,39.871944,0,1
SFO,-122.374889,37.618972,MIA,-80.290556,25.79325,1,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,100,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,DEN,-104.673178,39.861656,39,1
SFO,-122.374889,37.618972,JFK,-73.778925,40.639751,34,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,3,1
SFO,-122.374889,37.618972,JFK,-73.778925,40.639751,0,1
SFO,-122.374889,37.618972,CLT,-80.943139,35.214,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,MSP,-93.221767,44.881956,2,1
SFO,-122.374889,37.618972,EWR,-74.168667,40.6925,54,1
SFO,-122.374889,37.618972,JFK,-73.778925,40.639751,6,1
SFO,-122.374889,37.618972,LAS,-115.15225,36.080056,85,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,0,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,JFK,-73.778925,40.639751,7,1
ATL,-84.428067,33.636719,DTW,-83.353389,42.212444,0,1
ATL,-84.428067,33.636719,SFO,-122.374889,37.618972,48,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,61,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,90,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,1,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,5,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,MCO,-81.308994,28.429394,0,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,0,1
ATL,-84.428067,33.636719,SFO,-122.374889,37.618972,67,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,5,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,32,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,7,1
ATL,-84.428067,33.636719,JFK,-73.778925,40.639751,33,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,4,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,0,1
ATL,-84.428067,33.636719,SEA,-122.309306,47.449,0,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,SEA,-122.309306,47.449,5,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,0,1
ATL,-84.428067,33.636719,DTW,-83.353389,42.212444,0,1
ATL,-84.428067,33.636719,SEA,-122.309306,47.449,0,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,0,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,16,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,5,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,0,1
ATL,-84.428067,33.636719,MCO,-81.308994,28.429394,14,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,0,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,14,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
BOS,-71.005181,42.364347,DEN,-104.673178,39.861656,24,1
BOS,-71.005181,42.364347,EWR,-74.168667,40.6925,40,1
BOS,-71.005181,42.364347,ATL,-84.428067,33.636719,0,1
BOS,-71.005181,42.364347,CLT,-80.943139,35.214,0,1
BOS,-71.005181,42.364347,JFK,-73.778925,40.639751,120,1
BOS,-71.005181,42.364347,LAX,-118.408075,33.942536,0,1
BOS,-71.005181,42.364347,LGA,-73.872608,40.777245,0,1
BOS,-71.005181,42.364347,LGA,-73.872608,40.777245,0,1
BOS,-71.005181,42.364347,IAH,-95.341442,29.984433,7,1
BOS,-71.005181,42.364347,MCO,-81.308994,28.429394,0,1
BOS,-71.005181,42.364347,MSP,-93.221767,44.881956,0,1
BOS,-71.005181,42.364347,LAS,-115.15225,36.080056,1,1
BOS,-71.005181,42.364347,JFK,-73.778925,40.639751,24,1
BOS,-71.005181,42.364347,ATL,-84.428067,33.636719,0,1
BOS,-71.005181,42.364347,EWR,-74.168667,40.6925,5,1
CLT,-80.943139,35.214,EWR,-74.168667,40.6925,74,1
CLT,-80.943139,35.214,MCO,-81.308994,28.429394,4,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,5,1
CLT,-80.943139,35.214,EWR,-74.168667,40.6925,5,1
CLT,-80.943139,35.214,PHL,-75.241139,39.871944,3,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,0,1
CLT,-80.943139,35.214,SEA,-122.309306,47.449,4,1
CLT,-80.943139,35.214,DFW,-97.037997,32.896828,0,1
CLT,-80.943139,35.214,DTW,-83.353389,42.212444,0,1
CLT,-80.943139,35.214,MCO,-81.308994,28.429394,0,1
CLT,-80.943139,35.214,DTW,-83.353389,42.212444,0,1
CLT,-80.943139,35.214,BOS,-71.005181,42.364347,0,1
CLT,-80.943139,35.214,DEN,-104.673178,39.861656,1,1
CLT,-80.943139,35.214,MCO,-81.308994,28.429394,3,1
CLT,-80.943139,35.214,PHX,-112.011583,33.434278,19,1
CLT,-80.943139,35.214,DTW,-83.353389,42.212444,0,1
CLT,-80.943139,35.214,LGA,-73.872608,40.777245,135,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,0,1
CLT,-80.943139,35.214,SEA,-122.309306,47.449,181,1
CLT,-80.943139,35.214,LGA,-73.872608,40.777245,26,1
CLT,-80.943139,35.214,IAH,-95.341442,29.984433,0,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,0,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,9,1
DEN,-104.673178,39.861656,CLT,-80.943139,35.214,0,1
DEN,-104.673178,39.861656,SEA,-122.309306,47.449,0,1
DEN,-104.673178,39.861656,PHX,-112.011583,33.434278,8,1
DEN,-104.673178,39.861656,CLT,-80.943139,35.214,0,1
DEN,-104.673178,39.861656,PHL,-75.241139,39.871944,2,1
DEN,-104.673178,39.861656,DFW,-97.037997,32.896828,0,1
DEN,-104.673178,39.861656,BOS,-71.005181,42.364347,9,1
DEN,-104.673178,39.861656,LAS,-115.15225,36.080056,0,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,2,1
DEN,-104.673178,39.861656,PHL,-75.241139,39.871944,13,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,1,1
DEN,-104.673178,39.861656,PHX,-112.011583,33.434278,0,1
DEN,-104.673178,39.861656,BOS,-71.005181,42.364347,66,1
DEN,-104.673178,39.861656,EWR,-74.168667,40.6925,4,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,0,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,0,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,19,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,0,1
DEN,-104.673178,39.861656,LAS,-115.15225,36.080056,0,1
DEN,-104.673178,39.861656,PHL,-75.241139,39.871944,6,1
DEN,-104.673178,39.861656,SFO,-122.374889,37.618972,26,1
DEN,-104.673178,39.861656,LAS,-115.15225,36.080056,0,1
DEN,-104.673178,39.861656,DTW,-83.353389,42.212444,6,1
DEN,-104.673178,39.861656,PHL,-75.241139,39.871944,141,1
DEN,-104.673178,39.861656,MCO,-81.308994,28.429394,94,1
DFW,-97.037997,32.896828,LAS,-115.15225,36.080056,6,1
DFW,-97.037997,32.896828,LGA,-73.872608,40.777245,0,1
DFW,-97.037997,32.896828,IAH,-95.341442,29.984433,16,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,0,1
DFW,-97.037997,32.896828,SFO,-122.374889,37.618972,0,1
DFW,-97.037997,32.896828,PHL,-75.241139,39.871944,0,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,0,1
DFW,-97.037997,32.896828,ATL,-84.428067,33.636719,19,1
DFW,-97.037997,32.896828,CLT,-80.943139,35.214,0,1
DFW,-97.037997,32.896828,EWR,-74.168667,40.6925,14,1
DFW,-97.037997,32.896828,DTW,-83.353389,42.212444,0,1
DFW,-97.037997,32.896828,CLT,-80.943139,35.214,0,1
DFW,-97.037997,32.896828,SFO,-122.374889,37.618972,34,1
DFW,-97.037997,32.896828,ATL,-84.428067,33.636719,0,1
DFW,-97.037997,32.896828,BOS,-71.005181,42.364347,0,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,38,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,3,1
DFW,-97.037997,32.896828,MSP,-93.221767,44.881956,39,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,20,1
DFW,-97.037997,32.896828,LAS,-115.15225,36.080056,0,1
DFW,-97.037997,32.896828,PHL,-75.241139,39.871944,0,1
DFW,-97.037997,32.896828,ORD,-87.904842,41.978603,0,1
DTW,-83.353389,42.212444,PHL,-75.241139,39.871944,0,1
DTW,-83.353389,42.212444,ATL,-84.428067,33.636719,3,1
DTW,-83.353389,42.212444,CLT,-80.943139,35.214,0,1
DTW,-83.353389,42.212444,LAX,-118.408075,33.942536,0,1
DTW,-83.353389,42.212444,DFW,-97.037997,32.896828,0,1
DTW,-83.353389,42.212444,MCO,-81.308994,28.429394,19,1
DTW,-83.353389,42.212444,CLT,-80.943139,35.214,0,1
DTW,-83.353389,42.212444,LAS,-115.15225,36.080056,0,1
DTW,-83.353389,42.212444,ATL,-84.428067,33.636719,0,1
DTW,-83.353389,42.212444,MCO,-81.308994,28.429394,0,1
DTW,-83.353389,42.212444,IAH,-95.341442,29.984433,0,1
DTW,-83.353389,42.212444,CLT,-80.943139,35.214,0,1
DTW,-83.353389,42.212444,MCO,-81.308994,28.429394,0,1
DTW,-83.353389,42.212444,SFO,-122.374889,37.618972,0,1
DTW,-83.353389,42.212444,PHL,-75.241139,39.871944,0,1
EWR,-74.168667,40.6925,BOS,-71.005181,42.364347,0,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,0,1
EWR,-74.168667,40.6925,MCO,-81.308994,28.429394,4,1
EWR,-74.168667,40.6925,SFO,-122.374889,37.618972,0,1
EWR,-74.168667,40.6925,PHX,-112.011583,33.434278,0,1
EWR,-74.168667,40.6925,BOS,-71.005181,42.364347,1,1
EWR,-74.168667,40.6925,DFW,-97.037997,32.896828,0,1
EWR,-74.168667,40.6925,CLT,-80.943139,35.214,2,1
EWR,-74.168667,40.6925,ORD,-87.904842,41.978603,289,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,0,1
EWR,-74.168667,40.6925,MIA,-80.290556,25.79325,0,1
EWR,-74.168667,40.6925,ORD,-87.904842,41.978603,0,1
IAH,-95.341442,29.984433,PHL,-75.241139,39.871944,0,1
IAH,-95.341442,29.984433,DTW,-83.353389,42.212444,0,1
IAH,-95.341442,29.984433,DFW,-97.037997,32.896828,0,1
IAH,-95.341442,29.984433,ORD,-87.904842,41.978603,5,1
IAH,-95.341442,29.984433,EWR,-74.168667,40.6925,0,1
IAH,-95.341442,29.984433,MIA,-80.290556,25.79325,2,1
IAH,-95.341442,29.984433,DEN,-104.673178,39.861656,15,1
IAH,-95.341442,29.984433,PHX,-112.011583,33.434278,0,1
IAH,-95.341442,29.984433,MIA,-80.290556,25.79325,0,1
IAH,-95.341442,29.984433,CLT,-80.943139,35.214,0,1
IAH,-95.341442,29.984433,ORD,-87.904842,41.978603,0,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,12,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,0,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,7,1
IAH,-95.341442,29.984433,DFW,-97.037997,32.896828,0,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,0,1
JFK,-73.778925,40.639751,MIA,-80.290556,25.79325,0,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,0,1
JFK,-73.778925,40.639751,MIA,-80.290556,25.79325,0,1
JFK,-73.778925,40.639751,ATL,-84.428067,33.636719,0,1
JFK,-73.778925,40.639751,SEA,-122.309306,47.449,20,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,0,1
JFK,-73.778925,40.639751,MCO,-81.308994,28.429394,19,1
JFK,-73.778925,40.639751,MSP,-93.221767,44.881956,343,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,3,1
JFK,-73.778925,40.639751,MCO,-81.308994,28.429394,0,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,0,1
JFK,-73.778925,40.639751,SEA,-122.309306,47.449,0,1
JFK,-73.778925,40.639751,PHX,-112.011583,33.434278,3,1
JFK,-73.778925,40.639751,PHX,-112.011583,33.434278,11,1
JFK,-73.778925,40.639751,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,DTW,-83.353389,42.212444,8,1
LAS,-115.15225,36.080056,ORD,-87.904842,41.978603,5,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,DEN,-104.673178,39.861656,23,1
LAS,-115.15225,36.080056,SEA,-122.309306,47.449,31,1
LAS,-115.15225,36.080056,JFK,-73.778925,40.639751,3,1
LAS,-115.15225,36.080056,DEN,-104.673178,39.861656,31,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,5,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,JFK,-73.778925,40.639751,0,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,ATL,-84.428067,33.636719,0,1
LAS,-115.15225,36.080056,DEN,-104.673178,39.861656,0,1
LAS,-115.15225,36.080056,DTW,-83.353389,42.212444,0,1
LAS,-115.15225,36.080056,DEN,-104.673178,39.861656,20,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,SEA,-122.309306,47.449,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,ATL,-84.428067,33.636719,35,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,1,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,47,1
LAX,-118.408075,33.942536,CLT,-80.943139,35.214,5,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,13,1
LAX,-118.408075,33.942536,SEA,-122.309306,47.449,25,1
LAX,-118.408075,33.942536,LAS,-115.15225,36.080056,0,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,0,1
LAX,-118.408075,33.942536,DFW,-97.037997,32.896828,4,1
LAX,-118.408075,33.942536,LAS,-115.15225,36.080056,0,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,176,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,89,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,MCO,-81.308994,28.429394,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,11,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,4,1
LAX,-118.408075,33.942536,DTW,-83.353389,42.212444,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,38,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,53,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,18,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,2,1
LAX,-118.408075,33.942536,LAS,-115.15225,36.080056,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,24,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,1,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,MSP,-93.221767,44.881956,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,51,1
LGA,-73.872608,40.777245,DEN,-104.673178,39.861656,12,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,DEN,-104.673178,39.861656,0,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,1,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,1,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,0,1
LGA,-73.872608,40.777245,MSP,-93.221767,44.881956,6,1
LGA,-73.872608,40.777245,DTW,-83.353389,42.212444,0,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,ORD,-87.904842,41.978603,45,1
MCO,-81.308994,28.429394,EWR,-74.168667,40.6925,0,1
MCO,-81.308994,28.429394,SFO,-122.374889,37.618972,0,1
MCO,-81.308994,28.429394,EWR,-74.168667,40.6925,39,1
MCO,-81.308994,28.429394,DFW,-97.037997,32.896828,0,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,ORD,-87.904842,41.978603,13,1
MCO,-81.308994,28.429394,DTW,-83.353389,42.212444,0,1
MCO,-81.308994,28.429394,MIA,-80.290556,25.79325,11,1
MCO,-81.308994,28.429394,DTW,-83.353389,42.212444,0,1
MCO,-81.308994,28.429394,JFK,-73.778925,40.639751,4,1
MCO,-81.308994,28.429394,JFK,-73.778925,40.639751,16,1
MCO,-81.308994,28.429394,BOS,-71.005181,42.364347,0,1
MCO,-81.308994,28.429394,PHL,-75.241139,39.871944,5,1
MCO,-81.308994,28.429394,LGA,-73.872608,40.777245,0,1
MCO,-81.308994,28.429394,LGA,-73.872608,40.777245,0,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,LGA,-73.872608,40.777245,0,1
MCO,-81.308994,28.429394,MSP,-93.221767,44.881956,0,1
MCO,-81.308994,28.429394,EWR,-74.168667,40.6925,0,1
MCO,-81.308994,28.429394,PHL,-75.241139,39.871944,86,1
MIA,-80.290556,25.79325,MCO,-81.308994,28.429394,0,1
MIA,-80.290556,25.79325,LGA,-73.872608,40.777245,8,1
MIA,-80.290556,25.79325,IAH,-95.341442,29.984433,0,1
MIA,-80.290556,25.79325,IAH,-95.341442,29.984433,0,1
MIA,-80.290556,25.79325,JFK,-73.778925,40.639751,0,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,5,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,0,1
MIA,-80.290556,25.79325,MSP,-93.221767,44.881956,2,1
MIA,-80.290556,25.79325,LGA,-73.872608,40.777245,0,1
MIA,-80.290556,25.79325,MSP,-93.221767,44.881956,41,1
MIA,-80.290556,25.79325,DFW,-97.037997,32.896828,0,1
MIA,-80.290556,25.79325,ATL,-84.428067,33.636719,56,1
MIA,-80.290556,25.79325,MCO,-81.308994,28.429394,0,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,0,1
MIA,-80.290556,25.79325,LGA,-73.872608,40.777245,30,1
MIA,-80.290556,25.79325,MSP,-93.221767,44.881956,14,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,0,1
MSP,-93.221767,44.881956,SFO,-122.374889,37.618972,0,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,ORD,-87.904842,41.978603,0,1
MSP,-93.221767,44.881956,ATL,-84.428067,33.636719,0,1
MSP,-93.221767,44.881956,ATL,-84.428067,33.636719,0,1
MSP,-93.221767,44.881956,IAH,-95.341442,29.984433,0,1
MSP,-93.221767,44.881956,DEN,-104.673178,39.861656,0,1
MSP,-93.221767,44.881956,DEN,-104.673178,39.861656,0,1
MSP,-93.221767,44.881956,LAS,-115.15225,36.080056,0,1
MSP,-93.221767,44.881956,BOS,-71.005181,42.364347,9,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,DFW,-97.037997,32.896828,0,1
ORD,-87.904842,41.978603,PHX,-112.011583,33.434278,0,1
ORD,-87.904842,41.978603,DFW,-97.037997,32.896828,0,1
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,0,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,53,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,55,1
ORD,-87.904842,41.978603,EWR,-74.168667,40.6925,0,1
ORD,-87.904842,41.978603,PHL,-75.241139,39.871944,0,1
ORD,-87.904842,41.978603,SEA,-122.309306,47.449,2,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,2,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,17,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,58,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,65,1
ORD,-87.904842,41.978603,SEA,-122.309306,47.449,0,1
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,2,1
ORD,-87.904842,41.978603,EWR,-74.168667,40.6925,80,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,10,1
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,1,1
ORD,-87.904842,41.978603,JFK,-73.778925,40.639751,8,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,3,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,6,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,EWR,-74.168667,40.6925,20,1
